scorer,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie
individuals,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
bodyparts,BL1,BL1,BL2,BL2,BR1,BR1,BR2,BR2,Body1,Body1,Body2,Body2,Body3,Body3,FL1,FL1,FL2,FL2,FR1,FR1,FR2,FR2,Front,Front,Left,Left,Middle,Middle,Right,Right,BL1,BL1,BL2,BL2,BR1,BR1,BR2,BR2,Body1,Body1,Body2,Body2,Body3,Body3,FL1,FL1,FL2,FL2,FR1,FR1,FR2,FR2,Front,Front,Left,Left,Middle,Middle,Right,Right
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
6629,1.7203953034113975,0.996999979019165,2.100401152161168,1.0,3.921212312538058,0.9990000128746033,1.776758846889476,0.9990000128746033,,,,,,,,,4.153863863922388,0.9769999980926514,,,,,,,,,,,,,5.431796203835341,0.9739999771118164,,,0.9089829481348913,1.0,2.7057346507002418,0.9950000047683716,1.8665382396297208,0.996999979019165,4.876447579949975,0.9990000128746033,6.0371732623803345,0.9879999756813049,4.089925427193029,1.0,,,2.014771699225485,1.0,,,4.992163659176244,1.0,5.756825600971402,1.0,3.432912757411691,1.0,2.382808427045705,1.0
6630,1.3612733009943327,0.9990000128746033,,,0.34344723029891283,0.9980000257492065,,,2.043188929100771,0.9990000128746033,3.3838370232622004,0.9990000128746033,1.5098956917615072,0.9959999918937683,1.98963815805788,0.9990000128746033,,,5.877309333359943,0.9950000047683716,,,4.318547209421248,1.0,0.21337759957409919,1.0,2.399376585698879,0.9990000128746033,2.4695623093981722,1.0,3.620765250606566,0.9990000128746033,,,2.578355483636807,0.984000027179718,0.7301814842900262,0.9919999837875366,3.3663572300039597,0.9959999918937683,2.958522942280499,0.9990000128746033,3.32208247940957,0.9810000061988831,2.0712095499973047,0.9990000128746033,,,,,2.631076015625547,0.984000027179718,4.041205884386489,1.0,1.403547291686332,1.0,2.4740545669002563,1.0,1.2221771557348102,1.0
6631,1.5019520631498198,0.9980000257492065,,,2.465204656818578,0.996999979019165,,,2.4010814230258735,0.9990000128746033,0.7394119284945431,1.0,2.050077071721932,0.9980000257492065,4.031091291449508,1.0,,,7.678778092899933,0.9940000176429749,3.0270654105915886,0.9959999918937683,1.81896261643828,1.0,3.116809265899992,1.0,3.1170628803410474,1.0,0.535494164300597,1.0,2.5407677973400133,0.9860000014305115,,,2.6123786096199795,0.996999979019165,1.7651133108103718,0.9929999709129333,1.9410234413834389,0.9950000047683716,2.2247321187055453,0.9980000257492065,3.618207843670663,0.9959999918937683,1.2484362218391356,0.9929999709129333,,,,,,,2.6891658557999025,1.0,1.8714350108940467,1.0,1.501124911524687,1.0,2.3567759757770825,1.0
6632,2.1941253382612382,0.9990000128746033,,,4.420989595101984,0.925000011920929,,,2.964653436744318,0.9990000128746033,5.9186843977356975,0.9990000128746033,5.202083140435183,0.984000027179718,2.798731855680376,0.9990000128746033,,,4.0188441124283445,1.0,,,,,1.7558046588387999,0.9980000257492065,0.5093093362584178,1.0,2.3259460440861446,1.0,6.759084627373739,0.9829999804496765,,,2.4702204355077297,0.9990000128746033,3.0023998734345927,0.968999981880188,2.0857116291568385,1.0,1.1864708171716727,1.0,,,2.3355369832224797,1.0,,,3.500569239423791,1.0,4.501415888362245,0.9990000128746033,2.2530656892332352,1.0,0.6015687824347263,1.0,5.6642514951227305,0.9990000128746033,1.721966608270893,1.0
6633,5.490209649913187,0.9200000166893005,,,,,,,5.75343862398827,0.9990000128746033,15.198642735455028,0.6499999761581421,17.26674723275926,0.9980000257492065,7.864219796012813,0.9980000257492065,,,,,,,,,20.88730925705846,0.12600000202655792,3.422879051325067,0.9990000128746033,12.401005201192364,0.5139999985694885,1.5940003136762626,1.0,,,12.395581833863215,0.9980000257492065,10.631928141216909,0.8270000219345093,6.411210884068626,0.9990000128746033,4.764746582977949,0.9990000128746033,5.126504559639051,0.9940000176429749,11.608240908940525,0.9980000257492065,,,7.231004425389325,1.0,,,2.2695902713926133,1.0,0.8283507711108932,1.0,5.6621502099467325,1.0,1.6383983032217768,1.0
6634,2.1131422100748445,0.9990000128746033,4.246347253817109,0.9869999885559082,2.9342639622228726,0.996999979019165,,,2.3954924337179757,1.0,3.437790714979616,1.0,1.1249897777313154,0.996999979019165,3.4730368555487465,0.9990000128746033,4.090727319193991,0.9980000257492065,0.3476104141132678,0.9990000128746033,,,2.8472563987108823,1.0,2.825577640058743,1.0,0.5072060725188704,1.0,2.1263536864783474,0.9990000128746033,2.364741423496443,1.0,,,1.8846975884740822,0.996999979019165,2.0305883383886627,1.0,4.663751494237232,1.0,3.009079095005645,0.9980000257492065,3.8481294157031654,1.0,2.2884215083764543,0.9990000128746033,,,4.340598691424938,0.996999979019165,,,2.039101027413795,1.0,4.715682135174085,0.9980000257492065,2.572589745762045,1.0,1.4905924996456916,1.0
6635,0.43989203220791123,0.9990000128746033,,,1.8794685419022017,1.0,,,2.1822208870781146,0.9990000128746033,4.91364325119357,1.0,3.7435097168299074,0.9990000128746033,,,,,2.2631157725578346,1.0,4.733027044080779,0.996999979019165,1.151307517564281,1.0,0.5095586325438947,1.0,6.602082777427121,1.0,4.063169206420039,0.9959999918937683,3.6653103552086743,0.9950000047683716,,,0.9002488544841366,0.9990000128746033,,,2.8932725416040666,1.0,0.7560800222198708,1.0,3.0715535157310856,0.996999979019165,3.6918626735023587,0.9980000257492065,,,2.5787332161353844,1.0,,,,,2.5550641870606747,1.0,1.7681911661356084,1.0,3.103215268072787,1.0
6636,1.4594605167663957,0.9990000128746033,,,2.4359690063709927,0.9950000047683716,,,1.619410386529629,1.0,0.7553813606384481,0.9980000257492065,4.258137268806634,0.9990000128746033,6.6176307693917105,0.9990000128746033,6.273075880299878,0.9959999918937683,3.67578413403181,0.996999979019165,,,1.1936888204218015,1.0,0.5564000359453577,1.0,3.931844478104397,1.0,2.2828144909300074,1.0,2.1025253862914512,0.9940000176429749,,,2.9679732141648523,0.9980000257492065,,,4.066964469970203,1.0,2.9375174893096316,1.0,1.341277749013979,1.0,1.6523631562099252,1.0,6.069667948084143,0.9900000095367432,4.410047165280668,0.9940000176429749,,,0.6364542403032515,1.0,4.188048232769052,1.0,3.502808159177449,1.0,2.0562708965503718,1.0
6637,,,,,4.514987153913062,0.9940000176429749,2.602374300518665,0.9750000238418579,2.887790851152506,0.9990000128746033,,,1.4869687286557145,1.0,,,,,0.6635781792675055,0.9990000128746033,1.2650189721897365,0.9990000128746033,,,,,,,5.031673280331314,0.9990000128746033,2.0556373707441686,0.9959999918937683,,,2.3831275668750846,1.0,,,3.406606522626293,1.0,2.616099577615488,1.0,2.268897750009913,0.9950000047683716,2.845358501138308,0.9990000128746033,,,3.572201702031953,1.0,,,4.136102513236347,1.0,2.644588814920013,1.0,4.753350186973393,1.0,2.5298215352075695,1.0
6638,2.1325254980890653,0.9990000128746033,,,2.9008977920637022,0.9990000128746033,,,2.3830467893014573,1.0,3.0296270397525924,1.0,1.0148285569494004,1.0,,,,,3.9701834970187377,0.9990000128746033,3.8402770733372815,0.996999979019165,3.044591269776601,1.0,1.4648402643291922,1.0,2.293647749764539,1.0,3.8811310207206366,1.0,0.5677552289499306,0.9940000176429749,,,3.767071010745627,0.996999979019165,,,1.1551402512249331,0.9980000257492065,1.8339814611931333,0.9959999918937683,1.4194565861624613,0.9919999837875366,0.3757938264527291,0.9990000128746033,,,2.169245260453516,0.9990000128746033,,,,,2.8059240902062976,1.0,2.1480505115103945,0.9990000128746033,3.3539961240287575,1.0
6639,2.4160192466120747,0.9670000076293945,,,8.253930457666813,0.6019999980926514,6.703689804876119,0.6520000100135803,9.317870625845803,0.9900000095367432,8.37115075721372,0.9639999866485596,8.86702407800949,0.7870000004768372,5.995018765608662,0.9670000076293945,,,4.230186047917987,0.996999979019165,,,3.7141519893509916,0.9950000047683716,3.8386347833572265,1.0,0.9676161428996606,0.9940000176429749,3.2734118286582916,1.0,11.13122657212582,0.9990000128746033,,,5.228060539052706,0.9980000257492065,,,4.513217034444495,0.9990000128746033,2.4332967348845815,0.9990000128746033,3.4807718971515342,1.0,5.471369846756843,0.9959999918937683,,,5.003383055493545,0.9190000295639038,53.772584548262145,0.9309999942779541,4.527360931050238,0.996999979019165,2.4458442305265358,1.0,1.1075062076575561,1.0,4.7525219620744545,1.0
6640,4.8460561284409405,0.996999979019165,,,1.5066499261606918,0.9800000190734863,,,1.8174259269637385,1.0,2.912265269511009,0.9990000128746033,1.0712917436440914,0.9980000257492065,,,,,4.08878123650557,1.0,5.292030234229581,0.9990000128746033,2.2870795788516123,1.0,,,0.4802634693582166,0.9950000047683716,6.0979951623464,1.0,4.552703482547469,0.9929999709129333,,,5.713621793573683,0.9879999756813049,,,2.475690812682395,0.9990000128746033,5.370781786667589,0.9950000047683716,1.81755247517095,0.9990000128746033,1.136748433031694,0.9919999837875366,,,3.3786626052330204,0.9919999837875366,,,3.3417057021826317,0.9990000128746033,3.0592183642231214,1.0,3.4242641545301384,1.0,1.6872047889927428,1.0
6641,3.6274984493449622,0.9990000128746033,,,3.7028266230003375,0.9750000238418579,,,3.422628522057278,1.0,1.3363730766518724,1.0,5.100797682715902,0.9929999709129333,1.8077090473856956,1.0,,,1.2857822521718005,1.0,,,,,2.7682313848376197,1.0,4.752448000767605,1.0,0.6970394536896684,1.0,2.7167070140153253,0.9980000257492065,,,2.5705225149763007,0.9990000128746033,2.817553016360111,0.9950000047683716,3.717822615456524,1.0,1.879434489414287,1.0,2.7000231480489143,0.9980000257492065,3.9998686228425058,1.0,,,1.6395343851228066,1.0,,,3.438429001739026,1.0,1.3676914856794422,1.0,1.823186221975138,1.0,2.126474076964031,1.0
6642,2.132640851151456,0.9990000128746033,,,1.8179771725739586,0.9990000128746033,1.1284843818148296,0.9860000014305115,2.4792035011268982,1.0,4.36653695736107,0.9990000128746033,6.135523857014994,0.9909999966621399,5.576422688426705,0.996999979019165,3.4484399371309906,0.9909999966621399,2.9580155510071404,0.9980000257492065,1.4702873868737336,0.9789999723434448,2.2419420153072496,1.0,0.5615727913636845,1.0,2.9658639550727965,1.0,0.8250539376307258,1.0,1.3253727777496949,0.9990000128746033,3.166166925479463,0.9990000128746033,2.28594072539074,0.9990000128746033,,,4.830849407712889,0.9959999918937683,3.771959835417145,0.9990000128746033,2.797520330578505,0.9959999918937683,6.509674108586383,0.9980000257492065,4.509212458955553,0.9629999995231628,5.338423175433,0.9850000143051147,4.421549275989142,0.9959999918937683,1.6627808033532212,1.0,2.528941478168283,1.0,4.172130630744927,1.0,2.1478919898356232,1.0
6643,21.481408938894102,0.9909999966621399,,,19.640447092670794,0.9729999899864197,7.713701186849287,0.45100000500679016,1.658361842301018,0.9599999785423279,4.23302563186192,0.9980000257492065,15.689765230875823,0.9559999704360962,13.125769958368169,0.9919999837875366,,,8.570851824643801,0.9890000224113464,13.707795446387422,0.2630000114440918,,,3.69801203351206,1.0,6.831035207053178,1.0,2.0392670251833147,1.0,9.763007989344258,0.9909999966621399,,,1.6342120425452966,0.9980000257492065,,,6.120334713069212,0.9990000128746033,8.498229992180718,0.9980000257492065,7.348509032450038,0.9940000176429749,7.747103006931052,0.9829999804496765,128.88529995697726,0.03500000014901161,11.812483735438565,0.9990000128746033,,,,,3.9812972760144487,1.0,6.544722759597993,1.0,3.878111396027723,1.0
6644,16.36684273157167,0.9980000257492065,35.54870918894244,0.296999990940094,10.116110962222576,0.9359999895095825,,,2.8625163754990006,1.0,5.522463671224997,0.9990000128746033,25.704797703930684,0.9929999709129333,9.413053914644287,1.0,,,5.199306203716037,0.9900000095367432,,,2.058904805958734,1.0,1.6841187606579247,1.0,1.5538365422398925,1.0,0.8628846968164414,1.0,44.38206215353224,0.3400000035762787,,,31.211074781237482,0.8180000185966492,,,4.0641630134629,0.9980000257492065,17.11397475748986,0.9990000128746033,45.33725366627314,0.8220000267028809,4.546907740431956,0.8140000104904175,6.4445564626279985,0.9990000128746033,14.704102964819034,0.9829999804496765,2.2323156138861786,0.859000027179718,4.879890367620977,1.0,2.8564917293771317,0.9980000257492065,3.946538990051912,1.0,4.963728941028095,0.9990000128746033
6645,4.27251740780538,1.0,,,4.286246843101784,0.9990000128746033,,,7.323661515935868,0.996999979019165,3.087345137816634,1.0,3.1657676794104868,1.0,5.081758455495495,0.9990000128746033,5.086836738091743,1.0,3.601790943405805,0.9980000257492065,1.6842161381485456,0.9990000128746033,5.850491945127329,0.9980000257492065,2.5031679927643546,1.0,1.3252460148968543,1.0,1.2546063127531184,1.0,0.568580689084686,1.0,,,1.6325149310189984,1.0,1.0462337214982096,1.0,3.66161303253087,0.9980000257492065,1.6734975351042594,1.0,1.3877928519775469,1.0,1.8252303964157397,0.9990000128746033,,,2.5928380203938732,1.0,,,1.1787934509488853,1.0,0.7785505763917969,0.9449999928474426,2.634214873543911,1.0,4.3491646324323,1.0
6646,0.3536961973219316,0.9980000257492065,,,3.4163691252556494,1.0,,,4.065811604095781,0.9990000128746033,3.5365753208435815,1.0,4.824733982304092,0.9990000128746033,1.4707345103722886,0.9990000128746033,,,4.113241544086612,0.9980000257492065,,,,,2.7885015689434307,1.0,2.3234941359943098,1.0,2.356287333921744,1.0,3.0950646196808167,0.9959999918937683,,,3.375685560001101,0.9980000257492065,3.838025534047415,1.0,,,5.666288820736209,0.996999979019165,1.3484350188273841,0.9980000257492065,,,,,4.787249836806094,1.0,2.5235792042256255,0.9990000128746033,,,,,,,,
6647,2.3355877204678097,0.9980000257492065,,,3.4647362092950056,0.9879999756813049,,,2.7572003917016956,1.0,5.825865171800656,0.9940000176429749,4.236070348802065,0.9789999723434448,1.9471846342861208,0.9990000128746033,,,4.526443305731335,0.9980000257492065,,,,,2.467339052501688,1.0,4.311632753377766,1.0,3.0891179970988234,1.0,1.6307179400497183,0.9919999837875366,,,3.348000149342899,0.9959999918937683,2.218962820779118,0.9990000128746033,1.9562180348826106,1.0,1.4670800932464414,1.0,1.9995619520285022,0.9909999966621399,1.1558326003362196,0.9990000128746033,,,0.6666430829161881,0.9980000257492065,,,3.2891299761487014,1.0,2.574636284992487,1.0,3.735687353085109,1.0,3.7640855463179874,1.0
6648,3.596621192174698,0.9980000257492065,19.590937215968005,0.08399999886751175,10.416896898789012,0.9900000095367432,,,4.387838761850778,0.9990000128746033,4.190017183735635,1.0,11.220856027950806,0.9829999804496765,2.8858721385397783,1.0,,,12.070385743628918,0.6290000081062317,,,3.6021811448065715,0.9539999961853027,6.312512415829376,1.0,2.9970151818100663,1.0,5.453399398540313,1.0,53.05332672886782,0.8009999990463257,4.219597255663153,0.9919999837875366,,,,,,,,,,,,,10.261635834505132,0.8040000200271606,14.429352341668013,0.5839999914169312,10.16279459597604,0.013000000268220901,3.4242437121209823,0.9990000128746033,2.732099009918933,0.8040000200271606,,,3.202809391768419,1.0
6649,3.057688669567252,1.0,,,2.0808969220026303,0.9929999709129333,,,1.722634319871752,1.0,3.893938494634947,1.0,1.6664708218267683,0.996999979019165,3.0413602220059315,0.9990000128746033,,,4.114039377546122,1.0,,,,,1.3467412520599644,1.0,1.9320675454031235,1.0,2.5592299623128776,1.0,3.404047150084738,0.9980000257492065,,,3.5704701371108,0.9810000061988831,0.17827226368676488,0.9940000176429749,3.2710738297996147,0.9990000128746033,3.180273258699649,0.9929999709129333,5.706922287888636,0.9409999847412109,3.8023329680605396,0.9990000128746033,,,3.0220059563144637,0.9940000176429749,,,1.4053184692446101,1.0,0.47171707622261616,1.0,7.069204339952273,1.0,2.430265211864756,1.0
6650,3.174940944332648,0.6940000057220459,,,2.589782423293507,0.9990000128746033,3.5006440835937567,1.0,1.9682603994390584,1.0,3.920244507680603,0.9980000257492065,3.0955524547324207,0.9909999966621399,1.3202098318070397,1.0,,,1.276812437282791,0.9990000128746033,3.187849745518128,0.9990000128746033,1.3604249336144931,1.0,2.56953789619845,1.0,1.6894525740606117,1.0,1.7853585074152505,1.0,1.9286661193685175,0.9929999709129333,,,2.2913264717189388,0.996999979019165,,,2.627933979383794,1.0,5.30536756502319,1.0,2.082481692596592,0.9929999709129333,4.043179565638899,0.9990000128746033,,,,,,,5.6128099914392235,1.0,1.6857093462397448,1.0,4.629578922537133,0.9990000128746033,,
6651,2.2902150554041905,0.9959999918937683,,,1.18009533513187,0.9990000128746033,,,0.5100784253426224,1.0,3.0697768648551618,1.0,2.1689649605284047,0.9990000128746033,1.4843210569145602,0.9940000176429749,,,1.8102886510167406,0.996999979019165,,,2.497405453665878,1.0,1.380177524813362,0.9980000257492065,2.7199148883742588,1.0,1.6272240165386052,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0086371993933259,0.9990000128746033,0.8403719414640191,1.0,2.323636159126476,1.0,6.052902196467408,0.9900000095367432
6652,3.0513572390003882,0.9950000047683716,,,1.5020952033742734,0.996999979019165,1.2648339812006963,0.9980000257492065,5.550870382201348,1.0,3.7965527785084006,0.996999979019165,4.210736396403847,0.9959999918937683,3.3221446386333113,0.9980000257492065,,,5.897029845608733,0.9990000128746033,,,1.7403126155952455,0.9990000128746033,1.0071911437259566,1.0,2.940824714259581,0.9990000128746033,1.0768992524837162,1.0,4.117279805891254,0.9959999918937683,,,2.7810400932025328,0.9919999837875366,,,2.8116601857265775,0.9990000128746033,3.410306291229581,0.9990000128746033,0.737767578577402,0.9879999756813049,3.255570149758725,0.9990000128746033,,,1.424490084205567,1.0,,,0.8511362993081799,1.0,1.633437173569911,1.0,3.3023381110964314,1.0,2.5767219485229615,1.0
6653,2.519139932596047,0.9769999980926514,,,2.4269013164939373,0.9959999918937683,,,3.7114273534585203,0.9990000128746033,1.3022108124263119,1.0,2.372597732444336,0.9959999918937683,2.8962791647215327,0.9990000128746033,,,0.35753181676599344,0.9990000128746033,,,2.3860655900456607,1.0,4.60121951225976,1.0,0.8734008243641677,1.0,0.592159606862866,1.0,3.9046116324162123,0.9959999918937683,,,3.0368840939357504,0.9990000128746033,,,6.9305843909442455,1.0,2.7145226099629456,1.0,3.824712276760212,0.9940000176429749,0.8617946391107417,1.0,,,1.5227360243982,1.0,,,3.4419276575779585,1.0,2.415599718496425,1.0,3.618369936863842,1.0,2.5340609700636634,0.9990000128746033
6654,4.451570621701967,0.9919999837875366,,,3.5114175200337643,0.9990000128746033,2.3767585068744386,0.9980000257492065,3.9273289905481477,1.0,2.4911814466232696,1.0,3.8243352363515415,0.9980000257492065,1.7781746258452724,0.9990000128746033,,,2.8339274867222928,0.9959999918937683,,,4.808437792048479,1.0,2.152894330895028,1.0,6.225956151467821,1.0,1.7491669445767617,1.0,3.0111879715487753,0.996999979019165,,,2.5697340329302545,0.9980000257492065,1.9354361265616709,1.0,1.9598433610878203,1.0,1.238600016147271,1.0,4.097681783643066,0.9980000257492065,2.6003722810397973,1.0,,,3.336566498662959,1.0,,,,,2.621345074575273,1.0,3.2564919775734023,1.0,1.5511782618383927,1.0
6655,4.5045205072238135,0.9959999918937683,,,2.1306961303761702,0.9959999918937683,2.9640453775203786,0.9950000047683716,2.676314069760868,1.0,2.680849119215763,1.0,4.845966982966351,0.9980000257492065,1.929715523075882,0.9990000128746033,,,1.9892262314779638,1.0,,,3.697266557877595,1.0,3.5573294758849547,0.9990000128746033,1.90540100766216,0.9990000128746033,1.2197298881309746,1.0,3.1803965161595644,0.9929999709129333,,,3.301774825756616,0.9980000257492065,,,2.959217633091553,1.0,2.3606088197750776,0.9980000257492065,5.144508625709579,0.9950000047683716,0.8870186018342758,1.0,,,0.6907532120808465,0.9990000128746033,,,,,2.594940654427366,1.0,1.9654752605922066,1.0,7.548957080286,0.7620000243186951
6656,3.4470145053364685,0.9890000224113464,,,2.843528090242818,0.9950000047683716,,,1.4558001236433402,0.996999979019165,3.6419362981798526,0.9990000128746033,2.581902012083346,0.996999979019165,2.6832644297571613,0.9959999918937683,2.69990314641099,0.9990000128746033,2.320330364409353,0.9940000176429749,3.3731221442456025,0.9990000128746033,2.5610564226506285,1.0,2.89887374681961,1.0,3.066072732340175,1.0,0.6873136110975893,1.0,0.9309570344543494,0.984000027179718,,,2.6190099274344107,0.996999979019165,,,1.884166659295297,0.996999979019165,1.6473226763448479,1.0,3.157173577743244,0.9950000047683716,2.6629136298423184,1.0,,,,,,,,,1.3110316548428589,1.0,1.372679860710438,1.0,2.9714000067308337,1.0
6657,1.4730271552147103,0.9990000128746033,,,0.7025240209416297,1.0,1.5142803571333774,0.9980000257492065,4.290989862490924,1.0,4.606156315193826,1.0,3.6053700226190384,0.9990000128746033,2.0555223180496016,0.9959999918937683,3.8774723725643865,0.9950000047683716,0.9666710919439038,0.9950000047683716,2.4974156642417475,0.9990000128746033,0.8632641542424797,1.0,2.105002137766125,1.0,3.406531373699649,1.0,1.8285868860953838,1.0,0.9706430857941591,1.0,,,3.991172509426279,1.0,,,2.9991602157937716,1.0,2.9932096485211166,1.0,2.758717999361298,1.0,,,,,2.7755114843934816,0.9990000128746033,,,,,6.120510599615037,0.9980000257492065,0.5273708372672872,1.0,6.595289303737943,1.0
