scorer,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur
individuals,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,end1,end1,end2,end2,interm1,interm1,interm2,interm2,interm3,interm3,end1,end1,end2,end2,interm1,interm1,interm2,interm2,interm3,interm3,leftear,leftear,rightear,rightear,shoulder,shoulder,snout,snout,spine1,spine1,spine2,spine2,spine3,spine3,spine4,spine4,tail1,tail1,tail2,tail2,tailbase,tailbase,tailend,tailend
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
193,1.9620021987640337,1.0,3.5533215905295883,1.0,2.2150895607303998,1.0,0.8801479290735628,1.0,1.3836501292174512,1.0,4.535045673272726,1.0,6.062124390855793,1.0,2.255634797488707,1.0,1.5973756825583567,1.0,1.5564108668750674,1.0,1.638878185168554,1.0,2.4341369577122483,1.0,0.9673383260468781,1.0,1.7618659575976314,1.0,2.5911386271226773,1.0,3.3798050299404387,1.0,2.319479709715495,1.0,1.3878325476385964,1.0,1.7351997987229255,1.0,1.638040495688664,1.0,1.9686278697495327,1.0,2.8591313798148383,1.0
194,,,,,,,,,,,,,,,,,,,,,2.5457507941549893,1.0,2.742903599397862,1.0,4.3646759584396335,1.0,1.2469406948991284,1.0,3.65659834842533,1.0,0.6878517812385531,1.0,2.2103908720727854,1.0,,,,,,,,,2.8793750839302183,1.0
195,1.4991177649491176,1.0,,,1.5707181615851662,1.0,0.6136834540549457,1.0,,,3.9077911305405664,1.0,4.592084254950197,1.0,1.6712963883499032,1.0,3.1387442942686916,1.0,0.8699252384221176,1.0,1.3126838432988444,1.0,1.0905862153606969,1.0,4.837666835039277,1.0,,,1.1811520268223124,1.0,2.488655034339794,1.0,1.072618850139278,1.0,2.5555854667165976,1.0,5.003977944234146,1.0,1.9121565788603085,1.0,1.7729835271776548,1.0,1.5955255668625117,1.0
196,,,,,,,,,,,,,,,,,,,,,1.8091079228688667,1.0,3.9505292340303795,1.0,4.295285948012065,1.0,0.4271795448946621,1.0,2.8453950631981306,1.0,1.6347656411451292,1.0,1.7396168604423778,1.0,2.0684040334185356,1.0,1.9831342149454971,1.0,0.41474734259746726,1.0,0.8110847082254914,1.0,1.9579701961009908,1.0
197,,,,,,,,,,,,,,,,,,,,,0.5999119007601056,1.0,4.142504102407531,1.0,3.33551695792492,1.0,2.896516081605505,1.0,1.483024113370236,1.0,2.6365064448811606,1.0,8.898736580050082,1.0,10.870222274611312,0.9829999804496765,,,,,4.472932960687765,0.28299999237060547,,
198,,,,,,,,,,,,,2.4697168362669166,1.0,,,2.4623852551030816,1.0,1.3042456501620687,1.0,1.352616606525985,1.0,2.7837169587546446,1.0,2.889852591377807,1.0,4.080363731848425,1.0,3.455576499420746,1.0,1.2548704569331208,1.0,7.063041364053155,1.0,,,3.225658018935519,1.0,2.220715811164324,1.0,2.0002766931969553,1.0,1.7612162728141127,1.0
199,31.96483627825661,0.9070000052452087,8.72723335214386,0.9990000128746033,7.576255328210808,0.9670000076293945,3.3658274070433136,0.9990000128746033,9.11289710386444,1.0,,,,,,,3.2194863054240845,1.0,21.43259667617339,0.996999979019165,5.159498875568242,1.0,8.210710894773293,1.0,6.3936214778653016,1.0,,,9.26531455399354,1.0,10.153822477155405,1.0,15.475072569493825,1.0,8.579089346818499,1.0,3.7093853514448174,1.0,22.08625256459515,0.9990000128746033,1.5961627519293784,1.0,19.89641858366865,1.0
200,,,,,,,,,,,,,,,,,,,,,4.9382621354028595,1.0,1.8683298740721574,1.0,3.028785659205727,1.0,,,2.6324539878564397,1.0,0.6209135874538902,1.0,0.7960342067517016,1.0,1.6312009279122337,1.0,6.046657069444062,1.0,1.9078945548847215,1.0,2.7281945521002515,1.0,3.102310315596044,1.0
201,,,2.5783662120401396,1.0,1.4503742959274821,1.0,7.190186502244368,1.0,4.6863602203621975,1.0,10.322577070416918,1.0,,,,,0.8659681808744755,1.0,5.3118626861324465,1.0,7.790071751648067,1.0,6.748291793600519,1.0,4.627453611622983,1.0,3.6772953860291175,1.0,6.687721934280708,1.0,7.580615889823702,1.0,7.987062210407374,1.0,7.490079870002156,1.0,2.7869004944243034,1.0,3.7594226129424566,0.9909999966621399,3.30732206938107,1.0,2.2240920961627,1.0
202,,,1.5970522107268803,1.0,2.7395000450507765,1.0,1.672783432837433,1.0,3.2213435978451765,1.0,4.761563101320172,1.0,,,,,2.0434872183099735,1.0,4.089478413861969,1.0,2.923309063722914,1.0,3.4658733727008513,1.0,3.406341100425782,1.0,,,1.4080154671689327,1.0,1.1898968733947093,1.0,4.901152097858701,1.0,4.473054539364441,1.0,2.254387466064827,1.0,4.276027695637127,1.0,1.08854932688654,1.0,0.39190918639740496,1.0
203,,,,,,,,,,,,,,,,,,,,,2.017596577602533,1.0,4.725550271324413,1.0,1.8741318630077284,1.0,2.6389101423814347,1.0,2.7740729143725424,1.0,1.948768312179565,1.0,3.2096081398983998,1.0,2.3020920338509065,1.0,1.4177365996431073,1.0,1.0727149409868069,1.0,1.8486719239619005,1.0,4.569612687152306,1.0
204,,,,,,,,,,,,,,,,,,,,,6.07521575011129,1.0,1.1565313223267124,1.0,4.935877224077741,1.0,2.0305198369244915,1.0,0.6327857567524757,1.0,0.7525397547104566,1.0,3.005398303512068,1.0,1.3942566238859997,1.0,4.57736638238581,1.0,3.139286714791003,1.0,2.3854011531651924,1.0,2.1474575581407422,1.0
205,,,,,,,,,,,,,,,,,,,,,11.176838633144639,1.0,3.3269827507867666,1.0,3.115206559834864,1.0,3.4635353681488703,1.0,1.9730252564589115,1.0,1.4732119528518883,1.0,2.710940078252559,1.0,11.458326500557007,1.0,5.8534822084718705,1.0,7.986541977279536,0.9980000257492065,2.8982076114214426,1.0,4.901863252768359,0.9929999709129333
206,,,,,,,,,,,,,,,,,,,,,6.557960364833457,1.0,8.413655008042753,1.0,8.056984947449816,1.0,1.7294793490422293,1.0,4.857661894838416,1.0,9.963582845644181,1.0,6.636336774766766,1.0,10.503320663818249,1.0,9.779247349939533,0.9729999899864197,3.973768795398617,1.0,1.217696871160216,1.0,5.625410864721031,1.0
207,,,,,,,,,,,,,,,,,,,,,2.890742611104484,1.0,1.277340037267023,1.0,3.200824827220189,1.0,1.8264273835909428,1.0,2.8390364875978014,1.0,3.6216035640322524,1.0,3.196560145870604,1.0,3.1767304521476407,1.0,2.5601074904860877,1.0,5.279797316696894,1.0,2.1344888154417903,1.0,0.5811172321827844,1.0
208,,,,,,,,,,,,,,,,,,,,,1.0087658724870363,1.0,2.5632614873414203,1.0,2.9356856582444357,1.0,3.209632758516757,1.0,5.57594212146799,1.0,4.847893884949948,1.0,3.2047393543342015,1.0,1.9370508610489252,1.0,1.723612780958705,1.0,1.022549184465776,1.0,2.291797063909175,1.0,1.0886084388233839,1.0
209,,,,,,,,,,,,,,,,,,,,,4.789912745438665,1.0,7.298737790811146,1.0,4.9796051814028495,1.0,4.823476631084792,1.0,12.228982529641893,1.0,16.262627305884276,1.0,13.750089637222628,1.0,7.175260290780742,1.0,7.860429660171898,1.0,24.07250826577369,1.0,7.14361800428785,1.0,25.059535739938582,1.0
210,,,,,,,,,,,,,,,,,,,,,0.5184004667752666,1.0,4.886544697065131,1.0,2.0653046698372957,1.0,,,4.269729224078166,1.0,1.7976801209773803,1.0,0.8614508416841827,1.0,3.2036070400755556,1.0,2.2410307528471756,1.0,1.2362454292086293,1.0,2.5042997694445384,1.0,2.644314492899679,1.0
211,,,,,,,,,,,,,,,,,,,,,4.105445920972582,1.0,3.706582990762157,1.0,3.2734552135480324,1.0,2.200194772036316,1.0,2.5925686457158714,1.0,1.511091996741447,1.0,3.0021044184686505,1.0,1.4558599094141282,1.0,3.2006158555547564,1.0,2.837620869351537,1.0,1.7314532849345448,1.0,0.764725029092453,1.0
212,,,,,,,,,,,,,,,,,,,,,2.213674197791352,1.0,1.7653794712572006,1.0,3.003572893733487,1.0,1.8415112686686976,1.0,4.931555731411921,1.0,2.4768917960290935,1.0,2.4439460151435624,1.0,4.0372825265252175,1.0,2.2132574484689385,1.0,0.5348850589273216,1.0,2.5725360973990763,1.0,2.6368267922684256,1.0
213,,,,,,,,,,,,,,,,,,,,,3.020713820152806,1.0,3.590276171362394,1.0,1.4194618731049036,1.0,2.143691299649962,1.0,2.185001667826459,1.0,2.0776258757151966,1.0,0.5812824595999567,1.0,5.65247083736701,1.0,2.0028755752815153,1.0,1.7102998708253614,1.0,0.22330935314034384,1.0,1.87658336804418,1.0
214,,,,,,,,,,,,,,,,,,,,,3.8468574187250466,1.0,4.414419667408161,1.0,6.639366008889706,1.0,1.6064971210680814,1.0,8.547674102570797,1.0,14.301585422414988,1.0,22.076881598375238,1.0,15.254235398558412,0.9990000128746033,16.666993453796,0.19200000166893005,228.52477630722566,0.09200000017881393,6.3578502656165465,1.0,,
215,3.6052752040956837,1.0,8.411497063606282,0.9980000257492065,4.038715139777992,1.0,7.856799628433212,1.0,6.140803937287912,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,1.2914565420485524,1.0,1.0694643519070441,1.0,0.5897519075848825,1.0,1.8036915617699618,1.0,1.789881228601496,1.0,2.320759573932639,1.0,2.1191167971586604,1.0,1.193765889946607,1.0,2.1302030419657156,1.0,1.6723103240318464,1.0,0.5210952136070222,1.0,2.5898643551950715,1.0,3.9917734534583156,1.0,1.5948804475695468,1.0,1.7046478372174818,1.0,0.6489992295835197,1.0,1.7273609549745972,1.0
217,,,,,,,,,,,3.222000620732391,1.0,1.2868706228677471,1.0,1.3086951994257758,1.0,1.7088453704183288,1.0,1.6976024637705598,1.0,3.7226932454876986,1.0,5.239024718399399,1.0,0.8270096734621766,1.0,2.3301126582206284,1.0,3.747918366688623,1.0,0.6064333454505048,1.0,1.518117533808361,1.0,1.088174979064445,1.0,1.1077684236557346,1.0,2.8320143040978554,1.0,1.926844570794441,1.0,4.88221057300892,0.9990000128746033
218,,,,,,,,,,,2.4853275438058637,1.0,1.930476625085094,1.0,2.227792180612866,1.0,3.8037072705454076,1.0,2.221708351696961,1.0,2.442350220127456,1.0,2.5887599649645923,1.0,1.9232352950172393,1.0,2.0701045867298853,1.0,2.424509434225147,1.0,1.5462612116494223,1.0,2.463464986341295,1.0,3.485020932337762,1.0,1.7677549429184045,1.0,3.8852054461618026,1.0,2.8962943565873918,1.0,2.2401686589998597,1.0
219,,,,,,,,,,,1.7429193899890834,1.0,2.475909731795536,1.0,1.3868842101992478,1.0,0.778455040448712,1.0,0.7201595743305271,1.0,3.251132899460955,1.0,4.899435242807262,1.0,2.3975791957722556,1.0,,,4.43452143708832,1.0,1.1585146089223652,1.0,1.6968924797956628,1.0,2.175197132347718,1.0,2.0078640149790115,1.0,2.5485437327889406,1.0,1.651807797535784,1.0,2.4420876549272625,1.0
220,,,,,,,,,,,2.4197937928674937,0.9890000224113464,6.270050797242406,0.9959999918937683,2.1942151358742956,0.9990000128746033,3.5182895347029226,1.0,6.947650002878656,1.0,5.754466795707664,1.0,2.6170958841001717,1.0,1.5668394940133492,1.0,,,4.183721879989896,1.0,1.2166679981366888,1.0,4.220614595967648,1.0,1.6775806358224852,1.0,5.875210443366562,1.0,0.5977627501516644,0.9950000047683716,2.6221168928939784,1.0,10.374814362487557,0.9190000295639038
221,,,1.9086494725517997,1.0,,,2.009800099540861,1.0,1.8796509226389688,1.0,1.4575739727939654,1.0,1.4821895154855886,1.0,0.7961039354399106,1.0,0.44762793241737014,1.0,5.174619113428351,1.0,2.078011190900436,1.0,1.2735907572558502,1.0,1.8774710427742012,1.0,,,1.8824312002492916,1.0,1.0751357322821975,1.0,0.9316763353447846,1.0,2.5751407395905965,1.0,5.7501978873652035,1.0,2.2255945912270256,1.0,2.4433871852260305,1.0,0.7913800944836848,1.0
222,51.53930735187602,1.0,50.24955500300477,1.0,28.610563784767923,1.0,3.7048945782367917,1.0,21.592688080823468,1.0,6.167000081076683,1.0,6.55837060556962,1.0,3.768568635768748,1.0,7.61302523639588,1.0,6.816392818969568,1.0,8.973279379137129,1.0,5.038267802792298,1.0,6.0800980255255554,1.0,4.447937274737585,1.0,3.008521280723418,1.0,4.356489465611475,1.0,9.745734668838551,1.0,7.370584427073839,1.0,4.385434289221069,1.0,5.835781100242561,0.9980000257492065,3.624183494250814,1.0,5.945819036577209,1.0
223,2.8291048054111188,1.0,6.529256159778086,1.0,2.2830622253894064,1.0,4.203773602372064,1.0,7.610412776255943,1.0,5.450920839638049,1.0,4.9778116677913875,1.0,4.04115407402394,1.0,4.002663613145642,1.0,3.1104310392612646,1.0,3.7697131439783007,1.0,6.841963089825555,1.0,9.120688680138105,1.0,0.04161730409338668,1.0,8.368121265844291,1.0,8.887936279332168,1.0,8.293330729317805,1.0,8.409877545006275,1.0,6.909960983458757,0.9729999899864197,,,4.473085065142387,1.0,,
224,0.922702552288653,1.0,1.4878000537706662,1.0,2.853949949193228,1.0,2.236956246778183,1.0,4.18930624477372,1.0,1.5167837683730743,1.0,0.44848634315885627,1.0,2.5782107409985344,1.0,5.122146864352864,1.0,1.852913550330938,1.0,3.5206351069443533,1.0,4.730143671627422,1.0,2.5887054679897794,1.0,4.298983717112664,1.0,2.457162055183207,1.0,3.8090344837890298,1.0,0.8471511556901934,1.0,2.5798597157082477,1.0,4.1343990906807155,1.0,1.8132713750738687,1.0,1.3069739859691103,1.0,2.460782013329028,1.0
225,6.064931986428209,1.0,,,0.36394629852481075,1.0,1.230442842025588,1.0,,,0.5092150822589246,1.0,1.5452653493818107,1.0,4.3636907042663085,1.0,3.544431583484182,1.0,1.122962627383541,1.0,1.0045834957832125,1.0,3.7612882101748286,1.0,0.47183047803211786,1.0,2.202081969409848,1.0,3.99294610957206,1.0,1.1831665148936898,1.0,3.174873943035845,1.0,1.3612711084275073,1.0,1.2810033795652993,1.0,3.1218828002356522,1.0,3.1865449941904265,1.0,0.9959845014188984,1.0
226,4.799402671166509,1.0,,,1.3570884741548863,1.0,4.36075046688982,1.0,,,2.086314453767708,1.0,2.7313229395295235,1.0,1.2852006166354193,1.0,3.3183373095572706,1.0,1.794835681893974,1.0,1.8202486093937853,1.0,4.014814690617761,1.0,5.681718226029861,1.0,3.01849648003769,1.0,3.4021997242342943,1.0,3.285759741445884,1.0,2.8891984851872037,1.0,1.9884767675894863,1.0,3.018988929402735,1.0,1.1083208337518933,1.0,2.441829641887403,1.0,3.37385809487136,1.0
227,,,,,,,,,,,1.653952840923826,1.0,3.029697344620389,1.0,1.577626777789978,1.0,2.181729818286416,1.0,1.179551291805462,1.0,1.4327267708813205,1.0,2.8741844060533017,1.0,1.1967008815907236,1.0,,,1.8538110867339017,1.0,4.438692723669422,1.0,3.392659387913241,1.0,1.1238881159985759,1.0,0.14547026655190218,1.0,2.5363760162171203,1.0,2.2355028517091884,1.0,6.942240210439201,0.996999979019165
228,,,,,,,,,,,4.155316835092139,1.0,0.3054734030975452,1.0,1.788498846798624,1.0,4.863351570676354,1.0,0.5665727005424767,1.0,2.173130460878955,1.0,1.9915310693032093,1.0,1.4421639298864641,1.0,,,1.7000936591154907,1.0,0.2907447557692259,1.0,0.11507202196589564,1.0,2.411314001442106,1.0,3.2872674830013078,1.0,2.481836371753531,0.9990000128746033,1.1159807346007287,1.0,6.661770467290294,0.9959999918937683
229,,,,,,,,,,,3.7984007160909337,1.0,1.3746053979233404,1.0,0.9772877327072055,1.0,4.155281248002414,1.0,0.941903823381112,1.0,3.0874738908366934,1.0,1.1692811219640942,1.0,0.18976301009416244,1.0,,,1.430178260620715,1.0,1.4046330715395419,1.0,2.207934447175573,1.0,2.867024238441833,1.0,2.0501682043122567,1.0,2.885616929881529,0.9980000257492065,1.9624711462846869,1.0,2.7881439254809415,0.9980000257492065
230,,,,,,,,,,,3.0046390798230576,1.0,3.343570845667841,1.0,4.254721803479038,1.0,3.0364387858147377,1.0,3.2469538224310734,1.0,2.9990345102564047,1.0,3.1855824930862617,1.0,1.2328841058929778,1.0,,,2.592457037600641,1.0,2.2050241643259767,1.0,3.623689908043925,1.0,1.7293835512842957,1.0,1.3770928885441973,1.0,2.9307976685315897,1.0,0.7915680640349174,1.0,8.49097478300789,0.9369999766349792
231,,,,,,,,,,,2.2047879716653105,1.0,2.8487556932808054,1.0,2.811680391687513,1.0,3.8107495981762156,1.0,1.7068822821155518,1.0,6.592280637230234,1.0,3.5349575669306175,1.0,3.0401148622726875,1.0,,,1.5834319338561853,1.0,0.7028605312221956,1.0,3.1416078768359683,1.0,2.1756938215559196,1.0,2.4436741233604726,1.0,3.5050285216314467,1.0,0.5969053526314024,1.0,2.6259719073963637,0.9990000128746033
232,,,,,,,,,,,2.4012767437344658,1.0,1.1526773182465255,1.0,3.6086820741789123,1.0,2.586737762124339,1.0,2.3614314117712656,1.0,1.1266286985087695,1.0,0.723425355113716,1.0,2.1441056410540926,1.0,1.4596468751037057,1.0,2.3573943128036996,1.0,4.844218431639457,1.0,2.4931660512894016,1.0,1.2295238205490657,1.0,0.9851195195507036,1.0,2.473937352631035,1.0,0.9335121852445252,1.0,4.346004084415531,1.0
233,2.610914399209595,1.0,1.2222377019221504,1.0,0.9672293246859924,1.0,2.796094488805722,0.996999979019165,3.013868356304829,1.0,,,,,,,,,,,0.7271886545769805,1.0,1.4633642960702746,1.0,1.685996737837916,1.0,1.009523650044919,1.0,3.786789441312438,1.0,3.0399417254585734,1.0,4.492456386674466,1.0,2.539273771658407,1.0,0.6088962886803635,1.0,2.6374511498874735,1.0,1.2762213757808396,1.0,1.1477232010838239,1.0
234,1.1194864894227452,1.0,3.513164100920975,1.0,2.989056080102887,1.0,1.5708058805610725,0.9990000128746033,3.9849207837264244,1.0,2.2521858271466004,1.0,4.444137261606546,1.0,3.4976352815152127,1.0,2.130244645574774,1.0,3.02625090871526,1.0,0.8588156161004684,1.0,5.555952549191722,1.0,3.984756956201958,1.0,,,2.211820207168811,1.0,2.8968679651504505,1.0,2.4192175881737765,1.0,1.757795195477179,1.0,2.283375216277258,1.0,2.7837842689083607,1.0,2.7904673443708297,1.0,3.407636387335723,1.0
235,2.7730416513280622,1.0,1.1308704611934959,1.0,1.0936110308215856,1.0,0.47097935637166743,1.0,1.0763404867021205,1.0,2.5273579089634386,1.0,1.6993698832214716,1.0,3.189906395570265,1.0,2.0635293189097696,1.0,3.217264958392487,1.0,2.2816156556265184,1.0,4.113857678627203,1.0,1.759967329242259,1.0,0.8768084169303879,1.0,1.1262126297358628,1.0,3.274494381038855,1.0,1.791713881590316,1.0,2.450437169521193,1.0,4.095665952463962,1.0,0.9813088070504576,1.0,4.538632062637369,1.0,0.4941207478407751,1.0
236,2.8794403970216496,1.0,3.2722643536242133,1.0,3.7203991134082774,1.0,1.9546647815136966,1.0,2.2098886848380825,1.0,3.7368763693759175,1.0,2.924660835037095,1.0,3.4575061766286805,1.0,1.5461512785234302,1.0,1.093696559187107,1.0,1.4857489548619225,1.0,2.8471919203708573,1.0,1.5156440875085047,1.0,,,0.9776381655358694,1.0,1.6955990490878072,1.0,0.47962264344146677,1.0,1.0498717008093543,1.0,1.4218767049124355,1.0,1.6720998553764757,1.0,0.827798284607984,1.0,3.438406362734971,1.0
237,2.297721044861605,1.0,1.1255474223683286,1.0,5.258971762679288,1.0,0.5415370242526288,1.0,1.676211911079543,1.0,4.289378742895034,1.0,0.9943359593215801,1.0,2.5088833686435517,1.0,2.528011133940473,1.0,3.9723057064196294,1.0,0.974975897137973,1.0,1.5179314872549532,1.0,0.9298649363985535,1.0,0.7874649198535847,1.0,4.7415701620182755,0.9990000128746033,3.5617107116754174,1.0,2.686448429293932,1.0,2.2962750156269065,1.0,2.714515018133866,1.0,1.5687908972125815,1.0,1.363408229401654,1.0,3.6567791486252617,1.0
238,51.66251055607518,1.0,55.71505149016966,1.0,26.45942192637191,1.0,1.692964019152917,1.0,28.436957108144345,1.0,56.66460541472741,1.0,57.76751753170643,1.0,26.49009134139374,1.0,2.0565324548929023,1.0,29.68608207919711,1.0,5.304727200816677,1.0,12.882139464265698,1.0,5.30059466085393,1.0,2.9483130900583197,1.0,4.10146440962657,1.0,13.853675808959357,1.0,29.271566736908174,1.0,37.53961138423232,1.0,3.500675248956523,0.9110000133514404,18.56231148167161,0.061000000685453415,4.069228926370788,1.0,26.681121842852736,0.9950000047683716
239,1.845047424864792,0.8610000014305115,3.1678042868838863,0.7770000100135803,29.001660506674124,0.984000027179718,0.7865657472742078,0.9990000128746033,26.202176489932725,0.9890000224113464,,,,,,,,,,,3.116216432521723,1.0,4.394163388408786,1.0,8.622073358537406,1.0,,,2.9084895858280753,1.0,13.468480606867166,1.0,16.135113328856583,1.0,8.4973561604638,1.0,5.924375188112433,1.0,2.0144046609771493,1.0,3.76520942312639,1.0,12.759201231572135,0.9440000057220459
240,1.8616994923993369,1.0,1.8501702624353136,1.0,1.4085746341603664,1.0,0.5247980563988466,0.9959999918937683,1.455952093992112,1.0,,,3.9082344944314023,1.0,,,,,4.395438547434994,1.0,0.624368852509758,1.0,1.2524035141985628,1.0,3.796398424823183,1.0,1.6706001915479385,1.0,3.1376593641437895,1.0,1.051242835493446,1.0,1.304162847811102,1.0,0.6527419071431023,1.0,2.225557883086764,1.0,0.3407759999083007,1.0,3.5484740382310878,1.0,1.1855559324647356,1.0
241,1.8192773290512974,1.0,1.644076944671427,1.0,2.0218333789131204,1.0,4.2434800437412905,0.9959999918937683,1.9347047434084648,1.0,4.6621733129518175,1.0,3.132453670846523,1.0,2.2420286129187397,1.0,1.2638811726092694,1.0,1.2080038286362818,1.0,4.843331188345464,1.0,0.9376321240230681,1.0,1.236935729939101,1.0,2.160816743733721,1.0,2.696463263038642,1.0,2.2819976054374917,1.0,3.0821937244888824,1.0,0.5158335868106538,1.0,4.7259110846184775,1.0,3.7555304484972423,1.0,3.4698018675423103,1.0,2.8039417586363777,1.0
242,1.3462262068463906,1.0,2.993383537069711,1.0,1.983097135795428,1.0,1.767701332239112,1.0,1.8921340465199512,1.0,1.7535612336043187,1.0,3.5645190418905037,1.0,0.5407464042917504,1.0,4.7853619195167605,1.0,1.738152900700146,1.0,2.6882908402997563,1.0,4.714816777801214,1.0,0.6602642022015552,1.0,3.0807174489069826,1.0,4.971326647738709,1.0,3.1561681790242124,1.0,1.6686904450043079,1.0,3.491790662736588,1.0,4.627341041974499,1.0,1.271299630356522,1.0,0.9361719927449036,1.0,0.09640270694025543,1.0
243,8.918491912874119,0.03500000014901161,4.711459434188097,1.0,7.302017099948671,0.9010000228881836,4.111210820247114,1.0,2.705091703621153,1.0,1.8713658113794835,1.0,1.509113978465559,1.0,5.597268117010838,1.0,1.9148694440188059,1.0,4.627904428421131,1.0,3.8579988744400975,1.0,1.5483089664428624,1.0,2.5514309710435032,1.0,4.557908511587293,1.0,5.3866234960690464,1.0,11.134654983006378,1.0,1.389389235068904,1.0,4.283968415029344,1.0,6.61496609556581,1.0,6.2284258163740285,1.0,4.423671778059463,1.0,3.213656875755163,1.0
244,,,,,,,,,,,1.7160798349727007,1.0,0.7461434178493734,1.0,2.563493306553531,1.0,0.977077113645183,1.0,1.8993009861547077,1.0,3.1124707227538826,1.0,2.140882294756049,1.0,1.5585226108095163,1.0,2.176118103412576,1.0,6.265531015143274,1.0,2.370230223697941,1.0,3.828873706908129,1.0,0.6600535633114808,1.0,2.3525164047005327,1.0,1.560846528686849,1.0,2.1298023382464546,1.0,3.8951546558118313,1.0
245,,,,,,,,,,,2.3763543506808738,1.0,0.8611956804350142,1.0,2.3776478990600367,1.0,1.193355843464561,1.0,3.1410396952188657,1.0,6.196799577200929,1.0,3.5964329550264105,1.0,2.3966247098784232,1.0,1.42290407266261,1.0,2.713418284292661,1.0,3.1063905153852907,1.0,2.135952361116148,1.0,1.8753012628211951,1.0,3.914102233731794,1.0,0.18466113590543828,1.0,1.8802225932053713,1.0,3.508510536108733,1.0
246,,,,,,,,,,,0.5025942697644133,1.0,0.9524757214753008,1.0,1.8194224101384273,1.0,0.6281172115954043,1.0,1.4733573142865435,1.0,3.8609579122285274,1.0,2.3680019003368824,1.0,3.184363201646439,1.0,,,4.6219189690318,1.0,0.3257948521658605,1.0,3.813019188722386,1.0,3.5291558969549013,1.0,3.0486514106268383,1.0,1.3075142997767264,1.0,1.6379920634728233,1.0,3.2451726246266372,1.0
247,,,,,,,,,,,,,,,,,,,,,0.16151845773977527,1.0,0.9065549134302029,1.0,3.146830705328407,1.0,0.36479231697747155,1.0,1.0135942601204502,1.0,3.242234349936947,1.0,3.504427775481558,1.0,1.4901048092919218,1.0,0.81953540951411,1.0,3.5196509286292827,1.0,2.5773041266593832,1.0,1.419356831790396,1.0
